mode,prompt_type,id_,score
easy,simple,0,0.8400676250457764
easy,simple,1,0.8418378829956055
easy,simple,2,0.7897721529006958
easy,simple,3,0.7205234169960022
easy,simple,4,0.9029089212417603
easy,simple,5,0.8223365545272827
easy,simple,6,0.9271347522735596
easy,simple,7,0.8756952881813049
easy,simple,8,0.7471915483474731
easy,simple,9,0.8496017456054688
easy,simple,10,0.7569904327392578
easy,simple,11,0.7804027795791626
easy,simple,12,0.767634391784668
easy,simple,13,0.8758484721183777
easy,simple,14,0.6819026470184326
easy,simple,15,0.8736777305603027
easy,simple,16,0.7292217016220093
easy,simple,17,0.8425431847572327
easy,simple,18,0.7706522941589355
easy,simple,19,0.7326977252960205
easy,simple,20,0.7767931222915649
easy,simple,21,0.8342360258102417
easy,simple,22,0.6839665770530701
easy,simple,23,0.8329073190689087
easy,simple,24,0.8462622761726379
easy,simple,25,0.8129064440727234
easy,simple,26,0.8666545152664185
easy,simple,27,0.9303780794143677
easy,simple,28,0.7044693231582642
easy,simple,29,0.6716225743293762
easy,simple,30,0.6481331586837769
easy,simple,31,0.6237092018127441
easy,simple,32,0.6144117116928101
easy,simple,33,0.6140053272247314
easy,simple,34,0.7276954650878906
easy,simple,35,0.5772894620895386
easy,simple,36,0.8869286775588989
easy,simple,37,0.8171446919441223
easy,simple,38,0.813528299331665
easy,simple,39,0.854645311832428
easy,simple,40,0.8691663146018982
easy,simple,41,0.715485155582428
easy,simple,42,0.7843648791313171
easy,simple,43,0.8161563277244568
easy,simple,44,0.824193000793457
easy,simple,45,0.765230655670166
easy,simple,46,0.8923351764678955
easy,simple,47,0.711897075176239
easy,simple,48,0.8126305937767029
easy,simple,49,0.7207105159759521
easy,simple,50,0.9300858974456787
easy,simple,51,0.7236380577087402
easy,action+layout,0,0.8272448182106018
easy,action+layout,1,0.7162466645240784
easy,action+layout,2,0.5987359881401062
easy,action+layout,3,0.9134334325790405
easy,action+layout,4,0.8695313930511475
easy,action+layout,5,0.8923313021659851
easy,action+layout,6,0.7201929688453674
easy,action+layout,7,0.834574818611145
easy,action+layout,8,0.7337836027145386
easy,action+layout,9,0.8391115665435791
easy,action+layout,10,0.6574692130088806
easy,action+layout,11,0.785934567451477
easy,action+layout,12,0.7104992866516113
easy,action+layout,13,0.8830007314682007
easy,action+layout,14,0.7237274646759033
easy,action+layout,15,0.6778137683868408
easy,action+layout,16,0.8168259859085083
easy,action+layout,17,0.8157548308372498
easy,action+layout,18,0.671278715133667
easy,action+layout,19,0.7251130938529968
easy,action+layout,20,0.7447726130485535
easy,action+layout,21,0.7988330721855164
easy,action+layout,22,0.6693708300590515
easy,action+layout,23,0.6360536217689514
easy,action+layout,24,0.8919705748558044
easy,action+layout,25,0.800327479839325
easy,action+layout,26,0.6378418207168579
easy,action+layout,27,0.7063884735107422
easy,action+layout,28,0.681543231010437
easy,action+layout,29,0.7690764665603638
easy,action+layout,30,0.6438668370246887
easy,action+layout,31,0.6231449246406555
easy,action+layout,32,0.6139743328094482
easy,action+layout,33,0.6102972626686096
easy,action+layout,34,0.6305096745491028
easy,action+layout,35,0.7474703788757324
easy,action+layout,36,0.7695865631103516
easy,action+layout,37,0.8322070240974426
easy,action+layout,38,0.7641105055809021
easy,action+layout,39,0.7595459222793579
easy,action+layout,40,0.7637035250663757
easy,action+layout,41,0.813774585723877
easy,action+layout,42,0.6989745497703552
easy,action+layout,43,0.8968933820724487
easy,action+layout,44,0.7342347502708435
easy,action+layout,45,0.7432479858398438
easy,action+layout,46,0.6691043376922607
easy,action+layout,47,0.6462006568908691
easy,action+layout,48,0.8374994397163391
easy,action+layout,49,0.8231353759765625
easy,action+layout,50,0.6863311529159546
easy,action+layout,51,0.7756790518760681
easy,action+expression,0,0.7789149284362793
easy,action+expression,1,0.8129123449325562
easy,action+expression,2,0.7653542757034302
easy,action+expression,3,0.8625370264053345
easy,action+expression,4,0.7840011119842529
easy,action+expression,5,0.8669030666351318
easy,action+expression,6,0.824008584022522
easy,action+expression,7,0.7620366811752319
easy,action+expression,8,0.7760907411575317
easy,action+expression,9,0.7874674797058105
easy,action+expression,10,0.7885313034057617
easy,action+expression,11,0.8591107130050659
easy,action+expression,12,0.739494264125824
easy,action+expression,13,0.8863226771354675
easy,action+expression,14,0.704763650894165
easy,action+expression,15,0.716748833656311
easy,action+expression,16,0.7038503289222717
easy,action+expression,17,0.7523845434188843
easy,action+expression,18,0.7552801370620728
easy,action+expression,19,0.7428462505340576
easy,action+expression,20,0.7762991189956665
easy,action+expression,21,0.6866768598556519
easy,action+expression,22,0.7223487496376038
easy,action+expression,23,0.7590228915214539
easy,action+expression,24,0.7898130416870117
easy,action+expression,25,0.8379164338111877
easy,action+expression,26,0.710919976234436
easy,action+expression,27,0.8906552791595459
easy,action+expression,28,0.6431268453598022
easy,action+expression,29,0.698711097240448
easy,action+expression,30,0.5896846055984497
easy,action+expression,31,0.7307484745979309
easy,action+expression,32,0.5987377762794495
easy,action+expression,33,0.5946035981178284
easy,action+expression,34,0.7641977071762085
easy,action+expression,35,0.7407039999961853
easy,action+expression,36,0.6948602199554443
easy,action+expression,37,0.6623377799987793
easy,action+expression,38,0.8642794489860535
easy,action+expression,39,0.8687437772750854
easy,action+expression,40,0.7355857491493225
easy,action+expression,41,0.8052452802658081
easy,action+expression,42,0.8935270309448242
easy,action+expression,43,0.781870424747467
easy,action+expression,44,0.7316832542419434
easy,action+expression,45,0.7366198301315308
easy,action+expression,46,0.8205126523971558
easy,action+expression,47,0.6767584085464478
easy,action+expression,48,0.7616546750068665
easy,action+expression,49,0.8854880332946777
easy,action+expression,50,0.7452001571655273
easy,action+expression,51,0.7193647623062134
easy,action+background,0,0.7656023502349854
easy,action+background,1,0.7285016179084778
easy,action+background,2,0.8015741109848022
easy,action+background,3,0.763164758682251
easy,action+background,4,0.8867266178131104
easy,action+background,5,0.8332395553588867
easy,action+background,6,0.7503629922866821
easy,action+background,7,0.7312709093093872
easy,action+background,8,0.6909593939781189
easy,action+background,9,0.8481271862983704
easy,action+background,10,0.8188830614089966
easy,action+background,11,0.8044031858444214
easy,action+background,12,0.795362114906311
easy,action+background,13,0.7650468349456787
easy,action+background,14,0.6946860551834106
easy,action+background,15,0.7105242013931274
easy,action+background,16,0.7164736986160278
easy,action+background,17,0.6711134910583496
easy,action+background,18,0.7312188148498535
easy,action+background,19,0.8024201989173889
easy,action+background,20,0.7999496459960938
easy,action+background,21,0.81102454662323
easy,action+background,22,0.8927682638168335
easy,action+background,23,0.7110813856124878
easy,action+background,24,0.6665414571762085
easy,action+background,25,0.7474169731140137
easy,action+background,26,0.8100340366363525
easy,action+background,27,0.8099188208580017
easy,action+background,28,0.7666884064674377
easy,action+background,29,0.8103374242782593
easy,action+background,30,0.629666805267334
easy,action+background,31,0.7002531886100769
easy,action+background,32,0.8794106245040894
easy,action+background,33,0.8624822497367859
easy,action+background,34,0.8259702920913696
easy,action+background,35,0.8189576864242554
easy,action+background,36,0.7270470857620239
easy,action+background,37,0.7742501497268677
easy,action+background,38,0.7963294386863708
easy,action+background,39,0.738064169883728
easy,action+background,40,0.8304001688957214
easy,action+background,41,0.8267087936401367
easy,action+background,42,0.9248966574668884
easy,action+background,43,0.8454105257987976
easy,action+background,44,0.8173528909683228
easy,action+background,45,0.8686256408691406
easy,action+background,46,0.7172116041183472
easy,action+background,47,0.7562062740325928
easy,action+background,48,0.7511224746704102
easy,action+background,49,0.8809674382209778
easy,action+background,50,0.7778953313827515
easy,action+background,51,0.7720851302146912
easy,all,0,0.7168316841125488
easy,all,1,0.774541974067688
easy,all,2,0.6699143052101135
easy,all,3,0.7440541982650757
easy,all,4,0.8775094747543335
easy,all,5,0.8639261722564697
easy,all,6,0.5515916347503662
easy,all,7,0.730800449848175
easy,all,8,0.6642983555793762
easy,all,9,0.8429522514343262
easy,all,10,0.7283914089202881
easy,all,11,0.8053364753723145
easy,all,12,0.7717559337615967
easy,all,13,0.741623044013977
easy,all,14,0.5508100986480713
easy,all,15,0.666050136089325
easy,all,16,0.7156060338020325
easy,all,17,0.5221406817436218
easy,all,18,0.736231803894043
easy,all,19,0.7595952153205872
easy,all,20,0.7418248653411865
easy,all,21,0.8222339153289795
easy,all,22,0.6821025609970093
easy,all,23,0.7322916984558105
easy,all,24,0.7099165320396423
easy,all,25,0.723961591720581
easy,all,26,0.7462522983551025
easy,all,27,0.7900995016098022
easy,all,28,0.7827361226081848
easy,all,29,0.7988401055335999
easy,all,30,0.5915630459785461
easy,all,31,0.6430922150611877
easy,all,32,0.8171864748001099
easy,all,33,0.8120723962783813
easy,all,34,0.7871493101119995
easy,all,35,0.825563907623291
easy,all,36,0.827333927154541
