mode,prompt_type,id_,p1_sim_score,p2_sim_score,detected_gen
easy,action+background,30,,,0
easy,action+background,31,0.90692705,,1
easy,action+background,32,0.97930837,,1
easy,action+background,33,,,0
easy,action+background,34,0.96985584,,1
easy,action+background,35,0.9743344,,1
easy,action+background,36,0.9557077,,1
easy,action+background,37,0.91341275,,1
easy,action+background,38,0.9326648,,1
easy,action+background,39,0.9674424,,1
easy,action+background,40,0.9387668,,1
easy,action+background,41,0.9688264,,1
easy,action+background,42,0.92245746,,1
easy,action+background,43,0.96591526,,1
easy,action+background,44,,,0
easy,action+background,45,0.98513496,,1
easy,action+background,46,0.96447694,,1
easy,action+background,47,0.8885731,,2
easy,action+background,48,,,0
easy,action+background,49,0.97722006,,1
easy,action+background,50,0.990694,,1
easy,action+background,51,0.98478043,,1
easy,all,0,0.9743237,,2
easy,all,1,0.97233236,,1
easy,all,2,0.9515293,,1
easy,all,3,0.9350653,,1
easy,all,4,0.94898814,,1
easy,all,5,0.9377259,,1
easy,all,6,,,0
easy,all,7,0.9405065,,1
easy,all,8,0.9634903,,1
easy,all,9,0.9557079,,1
easy,all,10,,,0
easy,all,11,,,0
easy,all,12,0.9878566,,1
easy,all,13,0.9253081,,1
easy,all,14,,,0
easy,all,15,,,0
easy,all,16,0.96290344,,1
easy,all,17,0.96348596,,6
easy,all,18,0.9858064,,1
easy,all,19,0.98527586,,1
easy,all,20,0.98202366,,1
easy,all,21,0.97267073,,1
easy,all,22,,,0
easy,all,23,0.9463617,,1
easy,all,24,,,0
easy,all,25,,,0
easy,all,26,0.97148347,,1
easy,all,27,,,0
easy,all,28,0.97748333,,1
easy,all,29,0.97248834,,1
easy,all,30,,,0
easy,all,31,,,0
easy,all,32,0.9829611,,1
easy,all,33,0.9436626,,1
easy,all,34,,,0
easy,all,35,0.28474218,,1
easy,all,36,,,0
easy,all,37,,,0
easy,all,38,0.8714348,,1
easy,all,39,,,0
easy,all,40,0.98193246,,1
easy,all,41,0.96697074,,1
easy,all,42,0.9757219,,1
easy,all,43,0.97752875,,1
easy,all,44,0.9256233,,1
easy,all,45,0.9563561,,1
easy,all,46,,,0
easy,all,47,,,0
easy,all,48,0.9536961,,1
easy,all,49,0.78563493,,3
easy,all,50,0.9660268,,1
easy,all,51,0.9769479,,1
medium,simple,0,0.9412068,0.8920689,2
medium,simple,1,0.9412068,0.8920689,2
medium,simple,2,0.19091633,0.94004965,2
medium,simple,3,0.19091633,0.94004965,2
medium,simple,4,0.90090287,0.85603786,2
medium,simple,5,0.90090287,0.85603786,2
medium,simple,6,0.9438687,0.92139614,2
medium,simple,7,0.9438687,0.92139614,2
medium,simple,8,0.92960876,0.9299912,2
medium,simple,9,0.92960876,0.9299912,2
medium,simple,10,0.9660941,0.9460109,2
medium,simple,11,0.9660941,0.9460109,2
medium,simple,12,0.9770828,0.9209419,2
medium,simple,13,0.9770828,0.9209419,2
medium,simple,14,0.9472428,0.9401346,6
medium,simple,15,0.9472428,0.9401346,6
medium,simple,16,0.89143693,0.9691402,2
medium,simple,17,0.89143693,0.9691402,2
medium,simple,18,0.830775,,1
medium,simple,19,0.830775,,1
medium,simple,20,0.9517306,0.9430547,2
medium,simple,21,0.9517306,0.9430547,2
medium,simple,22,0.91040546,0.94812816,2
medium,simple,23,0.91040546,0.94812816,2
medium,simple,24,,,0
medium,simple,25,,,0
medium,simple,26,0.9509939,0.91825706,2
medium,simple,27,0.9509939,0.91825706,2
medium,simple,28,,,0
medium,simple,29,,,0
medium,simple,30,0.9293194,0.94834524,2
medium,simple,31,0.9293194,0.94834524,2
medium,simple,32,,,0
medium,simple,33,,,0
medium,simple,34,0.89540565,0.96468127,2
medium,simple,35,0.89540565,0.96468127,2
medium,simple,36,0.9541779,0.9342487,2
medium,simple,37,0.9541779,0.9342487,2
medium,simple,38,0.956029,,1
medium,simple,39,0.956029,,1
medium,simple,40,0.9688935,0.9375655,2
medium,simple,41,0.9688935,0.9375655,2
medium,simple,42,0.9192445,0.9686976,2
medium,simple,43,0.9192445,0.9686976,2
medium,simple,44,0.9726528,,1
medium,simple,45,0.9726528,,1
medium,simple,46,0.8961605,0.9548779,2
medium,simple,47,0.8961605,0.9548779,2
medium,simple,48,0.93526924,0.95935076,2
medium,simple,49,0.93526924,0.95935076,2
medium,simple,50,0.8941435,0.94774306,2
medium,simple,51,0.8941435,0.94774306,2
medium,action+layout,0,0.9657386,0.94811386,2
medium,action+layout,1,0.86506855,0.89983535,2
medium,action+layout,2,,,0
medium,action+layout,3,,,0
medium,action+layout,4,0.89664525,,1
medium,action+layout,5,,,0
medium,action+layout,6,0.9361394,0.9206984,2
medium,action+layout,7,,,0
medium,action+layout,8,0.9457325,,1
medium,action+layout,9,0.9541031,0.9598554,2
medium,action+layout,10,,,0
medium,action+layout,11,0.9097777,,1
medium,action+layout,12,0.9667494,0.93893415,3
medium,action+layout,13,0.9517835,0.9469687,6
medium,action+layout,14,0.97258675,0.95871496,2
medium,action+layout,15,,,0
medium,action+layout,16,0.96276206,0.9761865,2
medium,action+layout,17,0.96421427,0.96189266,3
medium,action+layout,18,0.9549925,0.94247174,18
medium,action+layout,19,0.81832635,,1
medium,action+layout,20,0.94475687,0.9535231,2
medium,action+layout,21,0.948827,0.9424138,2
medium,action+layout,22,,,0
medium,action+layout,23,0.9645114,0.94725573,2
medium,action+layout,24,,,0
medium,action+layout,25,,,0
medium,action+layout,26,,,0
medium,action+layout,27,,,0
medium,action+layout,28,,,0
medium,action+layout,29,,,0
medium,action+layout,30,,,0
medium,action+layout,31,0.9514101,0.9455266,2
medium,action+layout,32,0.97203606,0.9817873,2
medium,action+layout,33,0.46642265,0.9422447,2
medium,action+layout,34,,,0
medium,action+layout,35,,,0
medium,action+layout,36,0.93823516,,1
medium,action+layout,37,,,0
medium,action+layout,38,,,0
medium,action+layout,39,0.9083703,,1
medium,action+layout,40,0.954268,0.9499825,2
medium,action+layout,41,,,0
medium,action+layout,42,0.8593191,,1
medium,action+layout,43,0.9272763,,1
medium,action+layout,44,0.9335244,,1
medium,action+layout,45,0.9312335,0.93641627,6
medium,action+layout,46,0.9189996,0.8928639,2
medium,action+layout,47,0.95040154,0.91385424,2
medium,action+layout,48,0.964075,0.97499186,2
medium,action+layout,49,0.9460893,0.90036356,2
medium,action+layout,50,0.9480165,0.94450676,2
medium,action+layout,51,0.91108584,,1
medium,action+expression,0,0.9491295,0.9798058,2
medium,action+expression,1,0.9428609,0.8973042,2
medium,action+expression,2,0.9413688,0.9239753,2
medium,action+expression,3,0.92440295,0.9526754,2
medium,action+expression,4,0.957082,0.9501907,2
medium,action+expression,5,0.93628037,,1
medium,action+expression,6,0.8917972,0.9406834,2
medium,action+expression,7,0.9719916,0.9506069,2
medium,action+expression,8,0.9334843,0.95645237,2
medium,action+expression,9,0.94837725,0.94506025,2
medium,action+expression,10,0.95734245,0.9666025,2
medium,action+expression,11,0.95461744,0.95157963,2
medium,action+expression,12,0.973901,0.9593015,2
medium,action+expression,13,0.96996415,0.94327,3
medium,action+expression,14,0.96282077,0.9109533,2
medium,action+expression,15,0.96125335,0.9563446,2
medium,action+expression,16,0.9600606,0.9622963,4
medium,action+expression,17,0.9480933,0.9314215,2
medium,action+expression,18,0.95108145,0.9387431,2
medium,action+expression,19,0.8804494,0.93113637,2
medium,action+expression,20,0.92472416,0.9564811,2
medium,action+expression,21,0.95314103,0.9422627,2
medium,action+expression,22,0.9499803,0.9567207,3
medium,action+expression,23,0.9237752,0.9517919,2
medium,action+expression,24,0.9551762,,1
medium,action+expression,25,0.90372044,0.9405352,2
medium,action+expression,26,0.9684356,0.96171486,2
medium,action+expression,27,0.9493556,0.9422325,2
medium,action+expression,28,0.9411899,0.97335213,2
medium,action+expression,29,0.9602717,0.9748851,2
medium,action+expression,30,0.9501424,0.97461045,2
medium,action+expression,31,0.97784555,0.8436403,2
medium,action+expression,32,0.9669652,0.95701736,2
medium,action+expression,33,0.95166415,0.9671796,3
medium,action+expression,34,0.9292004,0.974691,2
medium,action+expression,35,0.9520867,0.95498997,2
medium,action+expression,36,,,0
medium,action+expression,37,0.95867735,0.95084226,2
medium,action+expression,38,0.95606184,,1
medium,action+expression,39,0.9289951,0.9477886,2
medium,action+expression,40,0.9742318,0.9248299,2
medium,action+expression,41,0.9533878,0.9482515,2
medium,action+expression,42,0.94019145,0.95515656,2
medium,action+expression,43,0.93075144,0.95684105,2
medium,action+expression,44,0.93788517,0.8828121,2
medium,action+expression,45,0.88306886,0.9592605,2
medium,action+expression,46,0.9477929,0.9643595,2
medium,action+expression,47,0.89412993,0.9340079,2
medium,action+expression,48,0.94856274,0.9650568,2
medium,action+expression,49,0.9525498,0.94161344,2
medium,action+expression,50,0.92093885,0.94116706,2
medium,action+expression,51,0.94415295,0.9409657,4
medium,action+background,0,0.9348924,0.8749955,2
medium,action+background,1,0.94919753,0.96227443,2
medium,action+background,2,,,0
medium,action+background,3,0.958418,0.8014267,2
medium,action+background,4,0.8510993,0.94074106,2
medium,action+background,5,,,0
medium,action+background,6,0.861022,0.8861859,2
medium,action+background,7,0.8398705,0.9187883,2
medium,action+background,8,0.9470671,0.9679061,2
medium,action+background,9,0.9277948,0.9010544,2
medium,action+background,10,0.91928184,,1
medium,action+background,11,0.9121962,,1
medium,action+background,12,0.92335844,,1
medium,action+background,13,0.9520563,0.94100547,2
medium,action+background,14,0.9525873,0.94710267,2
medium,action+background,15,0.935996,0.9515826,2
medium,action+background,16,0.91904026,,1
medium,action+background,17,0.9197407,0.7695386,5
medium,action+background,18,0.9021608,,1
medium,action+background,19,0.8493014,0.8158395,4
medium,action+background,20,0.93934613,0.96152425,2
medium,action+background,21,0.9051858,0.8974315,2
medium,action+background,22,0.9172654,0.9578715,2
medium,action+background,23,0.93709075,0.96958923,2
medium,action+background,24,,,0
medium,action+background,25,0.7079152,,1
medium,action+background,26,0.8791462,,1
medium,action+background,27,,,0
medium,action+background,28,0.9611273,0.9654984,2
medium,action+background,29,0.87706476,,1
medium,action+background,30,0.93459946,0.94690377,2
medium,action+background,31,,,0
medium,action+background,32,0.9157572,0.9297611,2
medium,action+background,33,,,0
medium,action+background,34,0.9500876,0.9674955,2
medium,action+background,35,,,0
medium,action+background,36,0.97112566,0.97139376,2
medium,action+background,37,,,0
medium,action+background,38,0.9675207,,1
medium,action+background,39,0.92900884,,1
medium,action+background,40,0.96062654,0.9318384,2
medium,action+background,41,0.97136533,0.9574854,2
medium,action+background,42,0.96872973,0.95784974,2
medium,action+background,43,,,0
medium,action+background,44,0.8529835,,1
medium,action+background,45,0.872341,0.94786906,2
medium,action+background,46,0.94389457,0.9130776,2
medium,action+background,47,0.851493,0.94382536,2
medium,action+background,48,,,0
medium,action+background,49,0.84173185,,1
medium,action+background,50,0.96800065,0.9429335,2
medium,action+background,51,,,0
medium,all,0,0.9623763,0.9701128,4
medium,all,1,0.95434886,0.95260733,2
medium,all,2,,,0
medium,all,3,0.9528963,0.9552721,2
medium,all,4,0.9366694,0.9435393,2
medium,all,5,,,0
medium,all,6,,,0
medium,all,7,0.9103282,,1
medium,all,8,0.9487795,0.9640593,2
medium,all,9,0.96141386,,1
medium,all,10,,,0
medium,all,11,,,0
medium,all,12,0.967937,0.94935,3
medium,all,13,0.9618653,0.95701784,2
medium,all,14,0.965882,0.9316332,2
medium,all,15,0.95624375,0.93662125,2
medium,all,16,0.899213,,1
medium,all,17,0.9792979,0.95187825,14
medium,all,18,0.8881533,0.85061044,3
medium,all,19,0.8503618,,1
medium,all,20,0.95983994,0.94639695,2
medium,all,21,0.9410449,0.92720723,2
medium,all,22,,,0
medium,all,23,0.91148734,0.93303406,2
medium,all,24,0.95389247,,1
medium,all,25,0.921577,,1
medium,all,26,0.95947075,,1
medium,all,27,,,0
medium,all,28,0.9511898,0.9534143,2
medium,all,29,0.88705033,,1
medium,all,30,0.9015766,,1
medium,all,31,0.9273851,,1
medium,all,32,0.9655954,0.94662744,2
medium,all,33,0.8027714,0.8990465,2
medium,all,34,0.8874894,,1
medium,all,35,,,0
medium,all,36,0.9800413,0.9459238,6
medium,all,37,,,0
medium,all,38,0.9079394,0.95422673,2
medium,all,39,0.92123836,0.94612956,3
medium,all,40,0.94203067,0.9750845,2
medium,all,41,0.964426,,1
medium,all,42,0.957505,,1
medium,all,43,0.78674567,,1
medium,all,44,0.9478935,0.90335566,2
medium,all,45,0.92668414,,1
medium,all,46,0.9673665,0.95305717,3
medium,all,47,0.9103954,0.82348216,2
medium,all,48,0.9184887,0.9733503,2
medium,all,49,,,0
medium,all,50,0.960451,0.932489,2
medium,all,51,0.95275116,,1
hard,simple,0,0.9605115,0.74766314,11
hard,simple,1,0.9605115,0.74766314,11
hard,simple,2,0.6866839,,1
hard,simple,3,0.6866839,,1
hard,simple,4,0.96045184,,1
hard,simple,5,0.96045184,,1
hard,simple,6,0.9037892,,1
hard,simple,7,0.9037892,,1
hard,simple,8,0.9096202,,1
hard,simple,9,0.9096202,,1
hard,simple,10,0.8526346,,1
hard,simple,11,0.8526346,,1
hard,simple,12,0.89480394,0.9359048,2
hard,simple,13,0.89480394,0.9359048,2
hard,simple,14,0.91879916,,1
hard,simple,15,0.91879916,,1
hard,simple,16,0.94593126,0.9383608,2
hard,simple,17,0.94593126,0.9383608,2
hard,simple,18,0.9831681,,1
hard,simple,19,0.9831681,,1
hard,simple,20,0.9535384,,1
hard,simple,21,0.9535384,,1
hard,simple,22,,,0
hard,simple,23,,,0
hard,simple,24,0.86162436,,1
hard,simple,25,0.86162436,,1
hard,simple,26,0.91416657,0.934085,2
hard,simple,27,0.91416657,0.934085,2
hard,simple,28,,,0
hard,simple,29,,,0
hard,simple,30,,,0
hard,simple,31,,,0
hard,simple,32,0.9148036,0.9515614,2
hard,simple,33,0.9148036,0.9515614,2
hard,simple,34,0.8652619,,1
hard,simple,35,0.8652619,,1
hard,simple,36,,,0
hard,simple,37,,,0
hard,simple,38,,,0
hard,simple,39,,,0
hard,simple,40,0.9607046,0.91975474,2
hard,simple,41,0.9607046,0.91975474,2
hard,simple,42,0.96035117,0.9229903,2
hard,simple,43,0.96035117,0.9229903,2
hard,simple,44,,,0
hard,simple,45,,,0
hard,simple,46,,,0
hard,simple,47,,,0
hard,simple,48,0.89253217,,1
hard,simple,49,0.89253217,,1
hard,simple,50,0.92787886,0.9205956,2
hard,simple,51,0.92787886,0.9205956,2
hard,simple,52,0.94669884,,1
hard,simple,53,0.94669884,,1
hard,simple,54,,,0
hard,simple,55,,,0
hard,simple,56,0.8434564,,1
hard,simple,57,0.8434564,,1
hard,simple,58,0.93721527,,1
hard,simple,59,0.93721527,,1
hard,simple,60,0.9772439,0.95388776,2
hard,simple,61,0.9772439,0.95388776,2
hard,simple,62,,,0
hard,simple,63,,,0
hard,simple,64,0.96158844,0.9494004,2
hard,simple,65,0.96158844,0.9494004,2
hard,simple,66,0.934375,0.9387477,2
hard,simple,67,0.934375,0.9387477,2
hard,simple,68,,,0
hard,simple,69,,,0
hard,simple,70,,,0
hard,simple,71,,,0
hard,simple,72,,,0
hard,simple,73,,,0
hard,simple,74,,,0
hard,simple,75,,,0
hard,simple,76,0.93943375,,1
hard,simple,77,0.93943375,,1
hard,simple,78,0.95381546,,1
hard,simple,79,0.95381546,,1
hard,simple,80,0.9240523,0.9444376,2
hard,simple,81,0.9240523,0.9444376,2
hard,simple,82,0.8425461,0.923503,2
hard,simple,83,0.8425461,0.923503,2
hard,simple,84,0.90046495,0.90240484,2
hard,simple,85,0.90046495,0.90240484,2
hard,simple,86,0.9584537,,1
hard,simple,87,0.9584537,,1
hard,simple,88,,,0
hard,simple,89,,,0
hard,simple,90,0.9484309,,1
hard,simple,91,0.9484309,,1
hard,action+layout,0,0.7252517,0.59875095,4
hard,action+layout,1,0.75980484,0.8131656,2
hard,action+layout,2,,,0
hard,action+layout,3,0.9415372,,1
hard,action+layout,4,0.9632864,0.9667638,2
hard,action+layout,5,,,0
hard,action+layout,6,0.90534306,,1
hard,action+layout,7,0.93995297,,1
hard,action+layout,8,0.9568308,,1
hard,action+layout,9,0.9338485,0.7851897,2
hard,action+layout,10,0.9139403,,1
hard,action+layout,11,0.90891695,,1
hard,action+layout,12,,,0
hard,action+layout,13,,,0
hard,action+layout,14,,,0
hard,action+layout,15,0.87124884,,1
hard,action+layout,16,0.9611643,0.9469611,2
hard,action+layout,17,0.93787956,0.8341782,4
hard,action+layout,18,,,0
hard,action+layout,19,0.952185,0.8823582,2
hard,action+layout,20,0.968796,0.9254225,3
hard,action+layout,21,,,0
hard,action+layout,22,0.8754346,,1
hard,action+layout,23,,,0
hard,action+layout,24,0.77707565,0.95004576,2
hard,action+layout,25,0.860255,0.70467436,2
hard,action+layout,26,0.9146806,0.9621941,2
hard,action+layout,27,0.94057846,0.903799,2
hard,action+layout,28,0.94376236,,1
hard,action+layout,29,0.9328115,,1
hard,action+layout,30,0.9134029,,1
hard,action+layout,31,0.81934476,,1
hard,action+layout,32,0.7510883,0.8598165,2
hard,action+layout,33,0.8234008,,1
hard,action+layout,34,0.929352,,1
hard,action+layout,35,,,0
hard,action+layout,36,0.9693189,0.81286633,2
hard,action+layout,37,0.82865787,,1
hard,action+layout,38,,,0
hard,action+layout,39,,,0
hard,action+layout,40,0.9592134,0.9645238,2
hard,action+layout,41,0.96336895,0.91080445,2
hard,action+layout,42,0.9519236,0.94815636,2
hard,action+layout,43,0.9484011,0.93799525,2
hard,action+layout,44,,,0
hard,action+layout,45,,,0
hard,action+layout,46,0.82583886,,1
hard,action+layout,47,,,0
hard,action+layout,48,0.9300691,0.838557,2
hard,action+layout,49,0.90541935,0.8886775,2
hard,action+layout,50,0.8535841,,1
hard,action+layout,51,0.9197236,,1
hard,action+layout,52,,,0
hard,action+layout,53,,,0
hard,action+layout,54,,,0
hard,action+layout,55,,,0
hard,action+layout,56,,,0
hard,action+layout,57,0.9514735,0.9066629,8
hard,action+layout,58,0.9789682,0.8909791,2
hard,action+layout,59,,,0
hard,action+layout,60,0.95258546,0.9698192,2
hard,action+layout,61,0.95537615,0.96943176,2
hard,action+layout,62,0.96688837,0.91956806,2
hard,action+layout,63,,,0
hard,action+layout,64,0.97145605,0.95825106,2
hard,action+layout,65,0.94907653,,1
hard,action+layout,66,,,0
hard,action+layout,67,0.95544195,0.95307183,2
hard,action+layout,68,0.92831635,,1
hard,action+layout,69,,,0
hard,action+layout,70,,,0
hard,action+layout,71,0.90877426,,1
hard,action+layout,72,0.8318594,,1
hard,action+layout,73,,,0
hard,action+layout,74,,,0
hard,action+layout,75,,,0
hard,action+layout,76,0.97192377,0.9266244,2
hard,action+layout,77,0.95629776,0.9323239,2
hard,action+layout,78,0.85923547,0.9455522,2
hard,action+layout,79,0.9528865,0.93988055,2
hard,action+layout,80,0.9190934,,1
hard,action+layout,81,,,0
hard,action+layout,82,0.89701164,,1
hard,action+layout,83,0.9728387,0.9495879,2
hard,action+layout,84,,,0
hard,action+layout,85,0.9094468,0.90712434,2
hard,action+layout,86,,,0
hard,action+layout,87,,,0
hard,action+layout,88,0.97600895,0.91113275,2
hard,action+layout,89,0.94465744,0.76229143,2
hard,action+layout,90,,,0
hard,action+layout,91,,,0
hard,action+expression,0,0.9435241,0.964386,3
hard,action+expression,1,0.9701052,0.93701744,4
hard,action+expression,2,0.95140177,,1
hard,action+expression,3,0.90640336,0.8992653,2
hard,action+expression,4,,,0
hard,action+expression,5,0.94954956,,1
hard,action+expression,6,0.95410776,0.96350574,3
hard,action+expression,7,0.9580059,0.9502599,2
hard,action+expression,8,0.9445515,,1
hard,action+expression,9,0.96968246,0.97423226,2
hard,action+expression,10,0.94984627,0.9157973,2
hard,action+expression,11,0.9047967,0.87483275,2
hard,action+expression,12,0.97190464,0.96068406,2
hard,action+expression,13,0.9333793,,1
hard,action+expression,14,0.9581554,0.9212991,3
hard,action+expression,15,0.951252,0.92642385,3
hard,action+expression,16,0.95337754,0.9787669,3
hard,action+expression,17,0.966488,0.9634767,2
hard,action+expression,18,0.96748304,0.9500576,2
hard,action+expression,19,0.91235214,0.97233033,2
hard,action+expression,20,0.9699322,,1
hard,action+expression,21,0.9693678,,1
hard,action+expression,22,0.9246073,0.9199093,2
hard,action+expression,23,0.91832083,0.92490286,2
hard,action+expression,24,0.94380856,0.9255748,2
hard,action+expression,25,0.8904106,,1
hard,action+expression,26,0.92766315,0.7561397,2
hard,action+expression,27,0.9294089,,1
hard,action+expression,28,0.96233606,,1
hard,action+expression,29,0.95121324,,1
hard,action+expression,30,0.947114,,1
hard,action+expression,31,0.93854964,,1
hard,action+expression,32,0.95856696,0.92999804,3
hard,action+expression,33,0.97304565,0.9588027,4
hard,action+expression,34,0.950542,0.88982755,3
hard,action+expression,35,0.9628864,0.97743696,2
hard,action+expression,36,0.96793276,0.9353652,2
hard,action+expression,37,0.91759723,,1
hard,action+expression,38,0.96115834,0.9710268,4
hard,action+expression,39,0.97366303,,1
hard,action+expression,40,0.97053844,0.94057286,2
hard,action+expression,41,0.91687584,0.96527475,2
hard,action+expression,42,0.9475179,0.92637193,2
hard,action+expression,43,0.94440734,0.9468067,2
hard,action+expression,44,0.9205334,0.95188206,2
hard,action+expression,45,0.93104243,0.86868286,2
