mode,prompt_type,id_,score
easy,simple,0,0.6226954460144043
easy,simple,1,0.6226954460144043
easy,simple,2,0.654883623123169
easy,simple,3,0.654883623123169
easy,simple,4,0.7978818416595459
easy,simple,5,0.7978818416595459
easy,simple,6,0.6827552318572998
easy,simple,7,0.6827552318572998
easy,simple,8,0.6851648092269897
easy,simple,9,0.6851648092269897
easy,simple,10,0.7940847873687744
easy,simple,11,0.7940847873687744
easy,simple,12,0.7929418087005615
easy,simple,13,0.7929418087005615
easy,simple,14,0.6835646033287048
easy,simple,15,0.6835646033287048
easy,simple,16,0.6980989575386047
easy,simple,17,0.6980989575386047
easy,simple,18,0.759346604347229
easy,simple,19,0.759346604347229
easy,simple,20,0.6405109167098999
easy,simple,21,0.6405109167098999
easy,simple,22,0.6306953430175781
easy,simple,23,0.6306953430175781
easy,simple,24,0.6445245742797852
easy,simple,25,0.6445245742797852
easy,simple,26,0.8286484479904175
easy,simple,27,0.8286484479904175
easy,simple,28,0.7520623207092285
easy,simple,29,0.7520623207092285
easy,simple,30,0.6935896277427673
easy,simple,31,0.6935896277427673
easy,simple,32,0.6875200867652893
easy,simple,33,0.6875200867652893
easy,simple,34,0.7837311625480652
easy,simple,35,0.7837311625480652
easy,simple,36,0.8128984570503235
easy,simple,37,0.8128984570503235
easy,simple,38,0.697872519493103
easy,simple,39,0.697872519493103
easy,simple,40,0.704566478729248
easy,simple,41,0.704566478729248
easy,simple,42,0.7878106236457825
easy,simple,43,0.7878106236457825
easy,simple,44,0.7966080904006958
easy,simple,45,0.7966080904006958
easy,simple,46,0.7399584054946899
easy,simple,47,0.7399584054946899
easy,simple,48,0.666784405708313
easy,simple,49,0.666784405708313
easy,simple,50,0.7260011434555054
easy,simple,51,0.7260011434555054
easy,action+layout,0,0.686443567276001
easy,action+layout,1,0.676572322845459
easy,action+layout,2,0.6186323165893555
easy,action+layout,3,0.6610047221183777
easy,action+layout,4,0.8103290796279907
easy,action+layout,5,0.8028297424316406
easy,action+layout,6,0.7518773078918457
easy,action+layout,7,0.7252237200737
easy,action+layout,8,0.6716097593307495
easy,action+layout,9,0.6815949082374573
easy,action+layout,10,0.8037928342819214
easy,action+layout,11,0.8536015152931213
easy,action+layout,12,0.7999124526977539
easy,action+layout,13,0.7611593008041382
easy,action+layout,14,0.6431417465209961
easy,action+layout,15,0.6882944703102112
easy,action+layout,16,0.7193300724029541
easy,action+layout,17,0.7708919048309326
easy,action+layout,18,0.8218285441398621
easy,action+layout,19,0.8240719437599182
easy,action+layout,20,0.8045525550842285
easy,action+layout,21,0.7367567420005798
easy,action+layout,22,0.6598547101020813
easy,action+layout,23,0.7090728282928467
easy,action+layout,24,0.6498292684555054
easy,action+layout,25,0.6706351041793823
easy,action+layout,26,0.7119127511978149
easy,action+layout,27,0.8784102201461792
easy,action+layout,28,0.8094100952148438
easy,action+layout,29,0.7687714099884033
easy,action+layout,30,0.5896415710449219
easy,action+layout,31,0.699938178062439
easy,action+layout,32,0.6492729783058167
easy,action+layout,33,0.6846574544906616
easy,action+layout,34,0.6142924427986145
easy,action+layout,35,0.6083337068557739
easy,action+layout,36,0.779604434967041
easy,action+layout,37,0.7955764532089233
easy,action+layout,38,0.5725919008255005
easy,action+layout,39,0.6730908751487732
easy,action+layout,40,0.691103458404541
easy,action+layout,41,0.6692546010017395
easy,action+layout,42,0.7543463706970215
easy,action+layout,43,0.7969546318054199
easy,action+layout,44,0.8426166772842407
easy,action+layout,45,0.8134685754776001
easy,action+layout,46,0.6833826899528503
easy,action+layout,47,0.713220477104187
easy,action+layout,48,0.7065865397453308
easy,action+layout,49,0.6821553707122803
easy,action+layout,50,0.5814558267593384
easy,action+layout,51,0.7127789258956909
easy,action+expression,0,0.6123847961425781
easy,action+expression,1,0.6478095054626465
easy,action+expression,2,0.7923308610916138
easy,action+expression,3,0.6666673421859741
easy,action+expression,4,0.8335479497909546
easy,action+expression,5,0.9126380681991577
easy,action+expression,6,0.6982247829437256
easy,action+expression,7,0.7074034810066223
easy,action+expression,8,0.6938663721084595
easy,action+expression,9,0.5894647240638733
easy,action+expression,10,0.7731412649154663
easy,action+expression,11,0.8372830152511597
easy,action+expression,12,0.8111531734466553
easy,action+expression,13,0.7869279980659485
easy,action+expression,14,0.6631636619567871
easy,action+expression,15,0.6424070596694946
easy,action+expression,16,0.7398472428321838
easy,action+expression,17,0.6695662140846252
easy,action+expression,18,0.7689650654792786
easy,action+expression,19,0.7463611364364624
easy,action+expression,20,0.6344168186187744
easy,action+expression,21,0.6868509650230408
easy,action+expression,22,0.6514275670051575
easy,action+expression,23,0.6312172412872314
easy,action+expression,24,0.6292530298233032
easy,action+expression,25,0.6921566724777222
easy,action+expression,26,0.7560228109359741
easy,action+expression,27,0.6451478600502014
easy,action+expression,28,0.7665688395500183
easy,action+expression,29,0.7479140758514404
easy,action+expression,30,0.7129700183868408
easy,action+expression,31,0.718389630317688
easy,action+expression,32,0.6903928518295288
easy,action+expression,33,0.6466520428657532
easy,action+expression,34,0.8056321144104004
easy,action+expression,35,0.756925642490387
easy,action+expression,36,0.8320882320404053
easy,action+expression,37,0.8151723742485046
easy,action+expression,38,0.7170267105102539
