mode,prompt_type,id_,score
easy,simple,0,0.23281332850456238
easy,simple,1,0.23281332850456238
easy,simple,2,0.2500474452972412
easy,simple,3,0.2500474452972412
easy,simple,4,0.2503072917461395
easy,simple,5,0.2503072917461395
easy,simple,6,0.2399047613143921
easy,simple,7,0.2399047613143921
easy,simple,8,0.26063501834869385
easy,simple,9,0.26063501834869385
easy,simple,10,0.2685023546218872
easy,simple,11,0.2685023546218872
easy,simple,12,0.2420049011707306
easy,simple,13,0.2420049011707306
easy,simple,14,0.22506952285766602
easy,simple,15,0.22506952285766602
easy,simple,16,0.2567497789859772
easy,simple,17,0.2567497789859772
easy,simple,18,0.2369076907634735
easy,simple,19,0.2369076907634735
easy,simple,20,0.2503957152366638
easy,simple,21,0.2503957152366638
easy,simple,22,0.22011074423789978
easy,simple,23,0.22011074423789978
easy,simple,24,0.23858577013015747
easy,simple,25,0.23858577013015747
easy,simple,26,0.23183074593544006
easy,simple,27,0.23183074593544006
easy,simple,28,0.1943475902080536
easy,simple,29,0.1943475902080536
easy,simple,30,0.19760149717330933
easy,simple,31,0.19760149717330933
easy,simple,32,0.21329665184020996
easy,simple,33,0.21329665184020996
easy,simple,34,0.27092331647872925
easy,simple,35,0.27092331647872925
easy,simple,36,0.2669805586338043
easy,simple,37,0.2669805586338043
easy,simple,38,0.24619504809379578
easy,simple,39,0.24619504809379578
easy,simple,40,0.225052148103714
easy,simple,41,0.225052148103714
easy,simple,42,0.25982993841171265
easy,simple,43,0.25982993841171265
easy,simple,44,0.2334742546081543
easy,simple,45,0.2334742546081543
easy,simple,46,0.20196476578712463
easy,simple,47,0.20196476578712463
easy,simple,48,0.2343122363090515
easy,simple,49,0.2343122363090515
easy,simple,50,0.2548833191394806
easy,simple,51,0.2548833191394806
easy,action+layout,0,0.22154539823532104
easy,action+layout,1,0.22358815371990204
easy,action+layout,2,0.23333683609962463
easy,action+layout,3,0.23982898890972137
easy,action+layout,4,0.2455955445766449
easy,action+layout,5,0.24821104109287262
easy,action+layout,6,0.2361292690038681
easy,action+layout,7,0.220540851354599
easy,action+layout,8,0.2046884298324585
easy,action+layout,9,0.19905129075050354
easy,action+layout,10,0.28423988819122314
easy,action+layout,11,0.2665877938270569
easy,action+layout,12,0.22177791595458984
easy,action+layout,13,0.2504805326461792
easy,action+layout,14,0.26119929552078247
easy,action+layout,15,0.2531021535396576
easy,action+layout,16,0.20941510796546936
easy,action+layout,17,0.19827324151992798
easy,action+layout,18,0.2808677554130554
easy,action+layout,19,0.22594837844371796
easy,action+layout,20,0.2473107874393463
easy,action+layout,21,0.2547829747200012
easy,action+layout,22,0.21997395157814026
easy,action+layout,23,0.2298307716846466
easy,action+layout,24,0.2095469981431961
easy,action+layout,25,0.21216335892677307
easy,action+layout,26,0.3044150471687317
easy,action+layout,27,0.2890680134296417
easy,action+layout,28,0.2608935236930847
easy,action+layout,29,0.24147355556488037
easy,action+layout,30,0.23049581050872803
easy,action+layout,31,0.23045319318771362
