mode,prompt_type,id_,score
easy,simple,0,0.22391082346439362
easy,simple,1,0.23022158443927765
easy,simple,2,0.2594831585884094
easy,simple,3,0.23681025207042694
easy,simple,4,0.2609049677848816
easy,simple,5,0.24020640552043915
easy,simple,6,0.24613618850708008
easy,simple,7,0.2761862874031067
easy,simple,8,0.20635566115379333
easy,simple,9,0.26198989152908325
easy,simple,10,0.2864396870136261
easy,simple,11,0.2772864103317261
easy,simple,12,0.2342163324356079
easy,simple,13,0.2385997474193573
easy,simple,14,0.22027310729026794
easy,simple,15,0.2586386203765869
easy,simple,16,0.21501708030700684
easy,simple,17,0.2105809599161148
easy,simple,18,0.20506858825683594
easy,simple,19,0.2620297968387604
easy,simple,20,0.24766302108764648
easy,simple,21,0.24855242669582367
easy,simple,22,0.2122204750776291
easy,simple,23,0.20655369758605957
easy,simple,24,0.24460354447364807
easy,simple,25,0.27062416076660156
easy,simple,26,0.3003147840499878
easy,simple,27,0.29346561431884766
easy,simple,28,0.20493698120117188
easy,simple,29,0.2324664443731308
easy,simple,30,0.20465034246444702
easy,simple,31,0.21206337213516235
easy,simple,32,0.22164785861968994
easy,simple,33,0.222101092338562
easy,simple,34,0.25103169679641724
easy,simple,35,0.2526169419288635
easy,simple,36,0.25710001587867737
easy,simple,37,0.274371862411499
easy,simple,38,0.25505489110946655
easy,simple,39,0.21869002282619476
easy,simple,40,0.25880998373031616
easy,simple,41,0.23764640092849731
easy,simple,42,0.26404279470443726
easy,simple,43,0.2395857572555542
easy,simple,44,0.2812815308570862
easy,simple,45,0.255230188369751
easy,simple,46,0.2524142861366272
easy,simple,47,0.2585163116455078
easy,simple,48,0.25984686613082886
easy,simple,49,0.2297632247209549
easy,simple,50,0.2765548825263977
easy,simple,51,0.24081218242645264
easy,action+layout,0,0.22035139799118042
easy,action+layout,1,0.2317236065864563
easy,action+layout,2,0.2619430422782898
easy,action+layout,3,0.26525241136550903
easy,action+layout,4,0.25561589002609253
easy,action+layout,5,0.2584497332572937
easy,action+layout,6,0.22256527841091156
easy,action+layout,7,0.2727699875831604
easy,action+layout,8,0.26916298270225525
easy,action+layout,9,0.26733633875846863
easy,action+layout,10,0.3004172146320343
easy,action+layout,11,0.2368338406085968
easy,action+layout,12,0.2217475175857544
easy,action+layout,13,0.25011712312698364
easy,action+layout,14,0.20080068707466125
easy,action+layout,15,0.22474923729896545
easy,action+layout,16,0.20680683851242065
easy,action+layout,17,0.21883463859558105
easy,action+layout,18,0.2278367131948471
easy,action+layout,19,0.23132050037384033
easy,action+layout,20,0.27235883474349976
easy,action+layout,21,0.274888813495636
easy,action+layout,22,0.20961037278175354
easy,action+layout,23,0.22103504836559296
easy,action+layout,24,0.25825247168540955
easy,action+layout,25,0.2482909858226776
easy,action+layout,26,0.27489835023880005
easy,action+layout,27,0.27979153394699097
easy,action+layout,28,0.2238188087940216
easy,action+layout,29,0.24076582491397858
easy,action+layout,30,0.25219592452049255
easy,action+layout,31,0.2515963613986969
easy,action+layout,32,0.21411126852035522
easy,action+layout,33,0.21870996057987213
easy,action+layout,34,0.2845441699028015
easy,action+layout,35,0.280194491147995
easy,action+layout,36,0.2536197006702423
easy,action+layout,37,0.2495945692062378
easy,action+layout,38,0.23045146465301514
easy,action+layout,39,0.2274421900510788
easy,action+layout,40,0.22711710631847382
easy,action+layout,41,0.24190831184387207
easy,action+layout,42,0.2545830011367798
easy,action+layout,43,0.26651132106781006
easy,action+layout,44,0.25526976585388184
easy,action+layout,45,0.23154370486736298
easy,action+layout,46,0.17526239156723022
easy,action+layout,47,0.18206153810024261
easy,action+layout,48,0.24265515804290771
easy,action+layout,49,0.19997039437294006
easy,action+layout,50,0.2575829029083252
easy,action+layout,51,0.2630358636379242
easy,action+expression,0,0.271465539932251
easy,action+expression,1,0.2260502576828003
